time_ma,co2_ppm
1.443,278.694
1.444,277.8
1.445,275.125
1.446,272.289
1.447,268.358
1.448,263.346
1.449,257.772
1.45,249.706
1.451,241.455
1.452,226.977
1.453,210.029
1.454,202.957
1.455,196.377
1.456,187.643
1.457,183.667
1.458,188.22
1.459,188.904
1.46,190.01
1.461,189.764
1.462,190.499
1.463,194.6
1.464,200.406
1.465,204.782
1.466,211.451
1.467,217.945
1.468,227.193
1.469,242.215
1.47,245.003
1.471,247.75
1.472,249.893
1.473,251.569
1.474,253.837
1.475,256.989
1.476,259.188
1.477,260.694
1.478,263.066
1.479,265.389
1.48,266.002
1.481,266.3
1.482,266.581
1.483,266.004
1.484,266.172
1.485,263.945
1.486,260.035
1.487,255.77
1.488,251.976
1.489,247.731
1.49,244.379
1.491,238.805
1.492,232.459
1.493,227.01
1.494,222.79
1.495,219.38
1.496,204.612
1.497,202.481
1.498,201.982
1.499,203.999
1.5,213.274
1.501,220.751
1.502,218.571
1.503,212.797
1.504,202.02
1.505,202.529
1.506,203.77
1.507,205.302
1.508,207.376
1.509,211.597
1.51,217.069
1.511,222.898
1.512,233.005
1.513,245.029
1.514,247.007
1.515,248.624
1.516,249.742
1.517,250.805
1.518,252.878
1.519,252.888
1.52,251.867
1.521,249.397
1.522,245.956
1.523,243.959
1.524,241.407
1.525,237.571
1.526,232.92
1.527,225.794
1.528,221.355
1.529,214.112
1.53,200.266
1.531,193.678
1.532,192.727
1.533,191.567
1.534,190.473
1.535,188.369
1.536,186.965
1.537,185.055
1.538,183.981
1.539,185.849
1.54,187.008
1.541,186.719
1.542,187.856
1.543,188.819
1.544,189.556
1.545,189.48
1.546,194.122
1.547,197.526
1.548,201.602
1.549,205.703
1.55,212.047
1.551,219.377
1.552,216.353
1.553,218.793
1.554,220.591
1.555,223.025
1.556,224.933
1.557,230.226
1.558,246.429
1.559,248.869
1.56,249.869
1.561,250.525
1.562,251.017
1.563,250.233
1.564,249.135
1.565,246.241
1.566,243.409
1.567,240.257
1.568,236.629
1.569,231.624
1.57,226.17
1.571,221.606
1.572,219.206
1.573,217.146
1.574,214.133
1.575,212.324
1.576,212.799
1.577,209.411
1.578,190.995
1.579,191.621
1.58,193.144
1.581,195.974
1.582,200.187
1.583,205.181
1.584,209.077
1.585,211.21
1.586,211.712
1.587,212.96
1.588,215.01
1.589,216.659
1.59,216.823
1.591,218.023
1.592,221.199
1.593,225.011
1.594,227.753
1.595,229.004
1.596,233.606
1.597,240.027
1.598,253.528
1.599,254.466
1.6,255.442
1.601,256.289
1.602,256.246
1.603,255.697
1.604,254.406
1.605,254.575
1.606,252.146
1.607,249.788
1.608,246.739
1.609,243.888
1.61,241.277
1.611,239.37
1.612,237.191
1.613,234.88
1.614,231.436
1.615,221.98
1.616,223.652
1.617,227.277
1.618,239.936
1.619,240.025
1.62,241.213
1.621,241.518
1.622,240.591
1.623,239.044
1.624,228.567
1.625,229.904
1.626,231.9
1.627,235.166
1.628,239.46
1.629,251.985
1.63,252.309
1.631,253.324
1.632,254.81
1.633,255.136
1.634,254.073
1.635,253.477
1.636,250.582
1.637,248.348
1.638,245.572
1.639,242.236
1.64,239.676
1.641,235.693
1.642,233.368
1.643,230.095
1.644,226.144
1.645,223.691
1.646,222.553
1.647,222.442
1.648,222.078
1.649,221.616
1.65,220.195
1.651,218.528
1.652,215.794
1.653,214.55
1.654,212.791
1.655,213.285
1.656,213.555
1.657,209.367
1.658,199.294
1.659,191.695
1.66,192.693
1.661,191.647
1.662,191.248
1.663,191.312
1.664,193.633
1.665,196.333
1.666,198.522
1.667,200.246
1.668,204.274
1.669,208.556
1.67,213.021
1.671,216.8
1.672,219.377
1.673,226.124
