time_ma,co2_ppm
1.101,258.137
1.102,260.765
1.103,264.927
1.104,268.935
1.105,273.798
1.106,278.137
1.107,278.174
1.108,278.9
1.109,277.55
1.11,273.62
1.111,271.004
1.112,266.472
1.113,260.992
1.114,256.45
1.115,252.477
1.116,249.356
1.117,244.692
1.118,237.333
1.119,232.134
1.12,229.317
1.121,221.35
1.122,222.904
1.123,229.735
1.124,230.35
1.125,232.027
1.126,233.679
1.127,235.605
1.128,237.134
1.129,239.242
1.13,241.314
1.131,244.276
1.132,247.45
1.133,248.862
1.134,249.925
1.135,251.709
1.136,254.609
1.137,255.961
1.138,258.215
1.139,261.27
1.14,264.243
1.141,265.118
1.142,266.518
1.143,265.853
1.144,266.251
1.145,268.384
1.146,270.252
1.147,270.212
1.148,271.624
1.149,271.82
1.15,271.449
1.151,276.897
1.152,277.958
1.153,277.348
1.154,278.638
1.155,281.391
1.156,284.392
1.157,284.848
1.158,288.175
1.159,290.038
1.16,292.897
1.161,297.222
1.162,308.418
1.163,307.975
1.164,307.543
1.165,306.688
1.166,305.862
1.167,304.102
1.168,302.431
1.169,298.734
1.17,293.95
1.171,286.547
1.172,279.431
1.173,279.585
1.174,279.772
1.175,280.639
1.176,281.669
1.177,282.968
1.178,284.429
1.179,284.815
1.18,285.85
1.181,286.643
1.182,287.709
1.183,287.971
1.184,289.22
1.185,286.382
1.186,282.426
1.187,278.104
1.188,272.729
1.189,267.141
1.19,260.217
1.191,255.382
1.192,252.223
1.193,252.497
1.194,250.542
1.195,247.986
1.196,245.78
1.197,245.906
1.198,245.776
1.199,245.633
1.2,246.605
1.201,247.404
1.202,247.779
1.203,247.793
1.204,248.406
1.205,248.673
1.206,248.874
1.207,249.316
1.208,249.709
1.209,250.5
1.21,250.532
1.211,255.084
1.212,256.272
1.213,256.817
1.214,261.011
1.215,262.201
1.216,263.935
1.217,266.988
1.218,270.15
1.219,272.289
1.22,274.902
1.221,279.207
1.222,284.831
1.223,289.566
1.224,293.441
1.225,308.013
1.226,310.979
1.227,313.091
1.228,313.064
1.229,313.852
1.23,314.185
1.231,316.198
1.232,318.639
1.233,318.789
1.234,318.787
1.235,318.705
1.236,318.785
1.237,318.654
1.238,319.309
1.239,315.751
1.24,311.002
1.241,304.46
1.242,296.604
1.243,288.662
1.244,270.965
1.245,265.521
1.246,260.848
1.247,258.403
1.248,255.389
1.249,256.368
1.25,257.369
1.251,258.973
1.252,261.066
1.253,262.74
1.254,264.662
1.255,266.462
1.256,268.438
1.257,269.186
1.258,269.933
1.259,269.514
1.26,268.837
1.261,267.829
1.262,264.9
1.263,260.349
1.264,258.822
1.265,256.85
1.266,252.211
1.267,252.854
1.268,253.61
1.269,255.217
1.27,257.602
1.271,265.012
1.272,271.403
1.273,277.998
1.274,281.959
1.275,285.434
1.276,289.662
1.277,291.332
1.278,296.774
1.279,300.41
1.28,296.049
1.281,290.724
1.282,279.054
1.283,264.077
1.284,259.381
1.285,253.859
1.286,247.983
1.287,245.28
1.288,243.674
1.289,247.075
1.29,248.967
1.291,251.231
1.292,253.62
1.293,254.67
1.294,256.556
1.295,258.676
1.296,261.114
1.297,263.933
1.298,264.111
1.299,264.987
1.3,267.963
1.301,269.897
1.302,270.036
1.303,269.609
1.304,272.108
1.305,274.92
1.306,278.068
1.307,280.992
1.308,284.641
1.309,286.261
1.31,287.875
1.311,289.001
1.312,291.481
1.313,290.79
1.314,291.095
1.315,289.729
1.316,287.212
1.317,283.802
1.318,280.17
1.319,276.512
1.32,272.49
1.321,270.165
1.322,267.842
1.323,266.265
1.324,264.878
1.325,264.805
1.326,264.066
1.327,262.819
1.328,261.464
1.329,260.536
1.33,257.888
1.331,254.968
1.332,253.142
1.333,252.186
1.334,248.426
1.335,245.3
1.336,243.823
1.337,245.56
1.338,244.897
1.339,242.776
1.34,245.461
1.341,248.579
1.342,252.711
1.343,260.217
1.344,270.182
1.345,275.966
1.346,283.417
1.347,288.107
1.348,293.417
1.349,296.294
1.35,297.54
1.351,304.849
1.352,314.279
1.353,321.603
1.354,322.552
1.355,320.894
1.356,319.834
1.357,316.115
1.358,311.784
1.359,307.159
1.36,300.893
1.361,293.675
1.362,281.245
1.363,271.742
1.364,267.31
1.365,264.695
1.366,262.163
1.367,261.052
1.368,258.937
1.369,257.528
1.37,255.929
1.371,258.076
1.372,262.066
1.373,267.143
1.374,268.463
1.375,270.165
1.376,272.332
1.377,274.364
1.378,275.799
1.379,275.752
1.38,277.057
1.381,278.237
1.382,279.002
1.383,280.502
1.384,282.704
1.385,284.821
1.386,286.912
1.387,289.012
1.388,290.903
1.389,291.925
1.39,292.977
1.391,294.987
1.392,297.399
1.393,299.671
1.394,304.17
1.395,316.68
1.396,316.847
1.397,316.16
1.398,315.476
1.399,311.933
1.4,308.066
1.401,302.138
1.402,292.214
1.403,278.744
1.404,273.682
1.405,268.606
1.406,263.543
1.407,261.012
1.408,258.257
1.409,256.455
1.41,254.265
1.411,256.002
1.412,258.178
1.413,260.238
1.414,262.329
1.415,264.56
1.416,266.884
1.417,268.041
1.418,269.196
1.419,270.879
1.42,272.624
1.421,275.247
1.422,274.121
1.423,278.566
1.424,282.963
1.425,287.507
1.426,294.121
1.427,300.264
1.428,315.295
1.429,317.907
1.43,320.895
1.431,323.125
1.432,324.706
1.433,325.369
1.434,326.29
1.435,326.541
1.436,328.204
1.437,327.877
1.438,326.753
1.439,325.893
1.44,324.97
1.441,324.336
1.442,323.808
1.443,323.274
1.444,322.307
1.445,321.439
1.446,321.936
1.447,317.702
1.448,311.949
1.449,305.827
1.45,296.29
1.451,287.267
1.452,267.587
1.453,260.114
1.454,253.845
1.455,251.148
1.456,244.387
1.457,245.097
1.458,253.407
1.459,257.799
1.46,261.845
1.461,264.584
1.462,268.358
1.463,273.89
1.464,279.488
1.465,283.372
1.466,289.367
1.467,294.709
1.468,301.559
1.469,308.95
1.47,324.213
1.471,327.08
1.472,328.29
1.473,328.968
1.474,329.57
1.475,329.571
1.476,329.338
1.477,328.683
1.478,327.926
1.479,326.392
1.48,324.751
1.481,322.878
1.482,319.64
1.483,310.204
1.484,311.255
1.485,314.474
1.486,323.923
1.487,320.629
1.488,318.003
1.489,312.929
1.49,306.933
1.491,298.55
1.492,280.819
1.493,274.588
1.494,268.78
1.495,265.358
1.496,261.918
1.497,261.466
1.498,261.847
1.499,262.912
1.5,263.511
1.501,265.721
1.502,267.291
1.503,269.846
1.504,272.654
1.505,275.886
1.506,279.418
1.507,282.226
1.508,285.702
1.509,289.773
1.51,294.23
1.511,296.71
1.512,299.471
1.513,300.49
1.514,301.017
1.515,301.08
1.516,301.208
1.517,301.464
1.518,302.219
1.519,302.433
1.52,302.941
1.521,302.527
1.522,302.167
1.523,299.979
1.524,297.572
1.525,293.351
1.526,288.388
1.527,280.633
1.528,274.597
1.529,268.783
1.53,263.413
1.531,259.033
1.532,255.506
1.533,253.02
1.534,249.776
1.535,248.946
1.536,248.97
1.537,250.68
1.538,252.22
1.539,256.479
1.54,260.02
1.541,262.874
1.542,266.801
1.543,270.184
1.544,273.52
1.545,276.104
1.546,279.733
1.547,281.742
1.548,283.715
1.549,284.878
1.55,286.993
1.551,288.526
1.552,289.052
1.553,290.683
1.554,291.415
1.555,292.767
1.556,294.424
1.557,296.225
1.558,299.947
1.559,302.595
1.56,305.546
1.561,308.716
1.562,316.285
1.563,321.27
1.564,319.966
1.565,315.127
1.566,309.064
1.567,302.04
1.568,287.436
1.569,281.509
1.57,274.735
1.571,270.012
1.572,266.167
1.573,265.124
1.574,264.011
1.575,266.142
1.576,269.162
1.577,271.291
1.578,273.701
1.579,275.9
1.58,278.653
1.581,281.185
1.582,284.406
1.583,287.233
1.584,289.673
1.585,290.615
1.586,290.61
1.587,291.471
1.588,292.029
1.589,291.764
1.59,289.999
1.591,290.868
1.592,292.495
1.593,295.335
1.594,299.166
1.595,300.76
1.596,305.132
1.597,308.708
1.598,312.444
1.599,317.758
1.6,328.214
1.601,328.336
1.602,328.411
1.603,326.825
1.604,323.847
1.605,321.462
1.606,318.94
1.607,315.743
1.608,311.178
1.609,304.84
1.61,291.832
1.611,290.762
1.612,289.412
1.613,289.363
1.614,289.413
1.615,290.541
1.616,291.424
1.617,292.305
1.618,292.905
1.619,294.437
1.62,296.578
1.621,298.221
1.622,299.21
1.623,299.281
1.624,298.566
1.625,298.333
1.626,298.32
1.627,299.129
1.628,300.306
1.629,301.724
1.63,303.689
1.631,304.784
1.632,305.778
1.633,305.885
1.634,305.961
1.635,304.855
1.636,304.347
1.637,302.365
1.638,299.997
1.639,295.741
1.64,291.982
1.641,287.33
1.642,283.255
1.643,278.832
1.644,274.421
1.645,272.306
1.646,269.99
1.647,269.236
1.648,268.036
1.649,266.796
1.65,264.671
1.651,263.999
1.652,262.341
1.653,263.058
1.654,263.754
1.655,267.658
1.656,271.801
1.657,271.494
1.658,271.314
1.659,273.887
1.66,276.422
1.661,277.378
1.662,277.813
1.663,278.406
1.664,280.04
1.665,281.624
1.666,282.929
1.667,282.999
1.668,283.952
1.669,285.458
1.67,287.947
1.671,291.34
1.672,294.093
1.673,296.602
1.674,298.051
1.675,299.852
1.676,300.755
1.677,301.155
1.678,301.396
1.679,301.863
1.68,302.65
1.681,302.777
1.682,302.845
1.683,302.647
1.684,302.604
1.685,301.541
1.686,300.751
1.687,299.993
1.688,299.985
1.689,299.622
1.69,299.324
1.691,297.043
1.692,295.311
1.693,291.788
1.694,288.061
1.695,284.786
1.696,281.702
1.697,278.989
1.698,275.321
1.699,270.272
1.7,269.227
1.701,269.077
1.702,265.695
1.703,267.602
1.704,270.483
1.705,273.054
1.706,275.124
1.707,278.046
1.708,282.024
1.709,284.831
1.71,288.816
1.711,294.003
1.712,297.402
1.713,300.197
1.714,305.56
1.715,308.542
1.716,317.635
1.717,322.148
1.718,322.164
1.719,320.065
1.72,317.456
1.721,313.725
1.722,305.362
1.723,297.469
1.724,296.943
1.725,297.026
1.726,297.572
1.727,298.057
1.728,298.506
1.729,299.733
1.73,301.377
1.731,303.652
1.732,306.797
1.733,310
1.734,316.205
1.735,326.35
1.736,326.3
1.737,323.239
1.738,319.441
1.739,315.93
1.74,311.817
1.741,306.162
