# age_ma,DST_anomaly_K,GMSST_anomaly_K,GMST_anomaly_K,BSL_m,R_LI_Wm2,CO2_ppm,R_CO2_Wm2,S_CO2_LI_K_per_Wm2
0.175,-2.54,-2.54,-4.45,-66,-2.84489123,202.784,-1.687816612,0.9817531055
0.176,-2.36,-2.36,-4.1,-90,-3.386337807,204.532,-1.641897191,0.8153954621
0.177,-2.39,-2.39,-4.17,-97,-3.523482126,204.054,-1.654415002,0.8053462433
0.178,-2.46,-2.46,-4.3,-86,-3.304958889,201.237,-1.728787207,0.8542345835
0.179,-2.27,-2.27,-3.94,-95,-3.484859337,194.29,-1.916740356,0.7294135485
0.18,-2.24,-2.24,-3.89,-100,-3.580779281,193.197,-1.946922352,0.7037282868
0.181,-2.39,-2.39,-4.17,-100,-3.580779281,194.599,-1.908238442,0.7596987677
0.182,-2.52,-2.52,-4.41,-88,-3.345971234,189.909,-2.038757154,0.8189828125
0.183,-2.42,-2.42,-4.23,-76,-3.087915426,190.031,-2.035321349,0.8256499136
0.184,-2.29,-2.29,-3.99,-110,-3.768912929,192.342,-1.970651508,0.6951747025
0.185,-2.21,-2.21,-3.83,-119,-3.939614881,200.731,-1.742256446,0.674073695
0.186,-2.19,-2.19,-3.79,-114,-3.844236336,214.936,-1.376452303,0.7259578692
0.187,-2.12,-2.12,-3.66,-115,-3.863175896,216.737,-1.331810151,0.7045254726
0.188,-1.99,-1.99,-3.42,-117,-3.901242846,219.767,-1.257534724,0.6629477534
0.189,-1.94,-1.94,-3.34,-106,-3.693891798,223.12,-1.176525831,0.6857728134
0.19,-1.92,-1.92,-3.3,-92,-3.426124186,225.314,-1.124174789,0.7252270714
0.191,-1.76,-1.76,-3,-81,-3.199172434,229.303,-1.030286097,0.7093106548
0.192,-1.52,-1.52,-2.57,-61,-2.71107478,233.742,-0.9277069633,0.7062803381
0.193,-1.65,-1.65,-2.81,-83,-3.242086103,237.526,-0.8417905205,0.6880717169
0.194,-1.63,-1.63,-2.76,-59,-2.654926239,241.197,-0.759737914,0.8082786115
0.195,-1.6,-1.6,-2.71,-47,-2.282210621,244.048,-0.6968705974,0.909676441
0.196,-1.52,-1.52,-2.57,-52,-2.44540255,247.004,-0.6324587183,0.8349953997
0.197,-1.4,-1.4,-2.37,-39,-1.994806163,249.511,-0.5784318954,0.9210185557
0.198,-1.19,-1.19,-1.99,-63,-2.76569227,251.808,-0.5294050842,0.6039275282
0.199,-1.11,-1.11,-1.85,-28,-1.539924701,252.531,-0.5140659863,0.9006856804
0.2,-1.08,-1.08,-1.8,-19,-1.109446888,256.072,-0.4395691543,1.162027991
0.201,-1.01,-1.01,-1.67,-6,-0.3821161368,258.674,-0.3854810465,2.175620281
0.202,-0.9,-0.9,-1.5,-13,-0.7901137961,259.85,-0.3612136615,1.302843939
0.203,-0.83,-0.83,-1.36,-29,-1.584379948,269.103,-0.1740189565,0.7734308731
0.204,-0.87,-0.87,-1.44,-46,-2.248112458,263.923,-0.2780059007,0.5700445487
0.205,-0.92,-0.92,-1.53,-47,-2.282210621,264.238,-0.2716243231,0.5990990152
0.206,-0.92,-0.92,-1.52,-44,-2.17839078,268.938,-0.177300305,0.6452458939
0.207,-0.87,-0.87,-1.44,-54,-2.507426187,268.011,-0.1957730275,0.5327021376
0.208,-0.77,-0.77,-1.27,-59,-2.654926239,266.351,-0.2290127734,0.4403699228
0.209,-0.75,-0.75,-1.22,-45,-2.213508577,255.017,-0.4616563369,0.456046651
0.21,-0.76,-0.76,-1.25,-30,-1.628190126,254.089,-0.4811603517,0.5925994817
0.211,-0.71,-0.71,-1.16,-31,-1.671363433,255.349,-0.4546958409,0.545610376
0.212,-0.67,-0.67,-1.1,-59,-2.654926239,256.15,-0.4379397827,0.3556571777
0.213,-0.62,-0.62,-1.01,-37,-1.917488009,254.572,-0.4710001438,0.4228616326
0.214,-0.71,-0.71,-1.16,-24,-1.355489089,254.033,-0.4823395961,0.6311796139
0.215,-0.75,-0.75,-1.24,-20,-1.160076618,252.864,-0.5070158561,0.7438099681
0.216,-0.75,-0.75,-1.23,-42,-2.106580651,248.957,-0.5903239375,0.4560784261
